,LONGITUD,LATITUD,DBO_mg/L,CALIDAD_DBO,DQO_mg/L,CALIDAD_DQO,SST_mg/L,CALIDAD_SST,COLI_FEC_NMP_100mL,CALIDAD_COLI_FEC,E_COLI_NMP_100mL,CALIDAD_E_COLI,ENTEROC_NMP_100mL,CALIDAD_ENTEROC,OD_PORC,CALIDAD_OD_PORC,OD_PORC_SUP,CALIDAD_OD_PORC_SUP,OD_PORC_MED,CALIDAD_OD_PORC_MED,OD_PORC_FON,CALIDAD_OD_PORC_FON,TOX_D_48_UT,CALIDAD_TOX_D_48,TOX_V_15_UT,CALIDAD_TOX_V_15,TOX_D_48_SUP_UT,CALIDAD TOX_D_48_SUP,TOX_FIS_SUP_15_UT,CALIDAD_TOX_FIS_SUP_15,SEMAFORO,CUMPLE_CON_DBO,CUMPLE_CON_DQO,CUMPLE_CON_SST,CUMPLE_CON_CF,CUMPLE_CON_E_COLI,CUMPLE_CON_ENTEROC,CUMPLE_CON_OD,CUMPLE_CON_TOX,GRUPO
2535,-103.73636,20.66375,7.2,3,68.83,4,26.0,2,24196.0,5,24196.0,5,,0,46.2,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2536,-103.79155,20.63961,7.22,3,30.75,3,21.1,1,24196.0,5,24196.0,5,,0,51.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2537,-103.96353,19.80085,1.0,1,24.01,3,70.8,2,18720.0,5,12360.0,5,,0,95.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2538,-103.84513,20.59729,8.1,3,38.58,3,27.6,2,12997.0,5,4352.0,5,,0,,0,51.8,2,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
2539,-103.85028,20.63645,8.0,3,46.0,4,29.0,2,3076.0,4,576.0,2,,0,,0,57.0,2,,0,55.0,2,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2540,-103.85226,20.66849,7.8,3,43.43,4,26.0,2,2987.0,4,246.0,2,,0,,0,31.7,3,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2541,-104.02412,20.54313,1.0,1,51.58,4,223.6,4,241960.0,5,77010.0,5,,0,62.0,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2542,-104.17609,20.58774,1.0,1,83.33,4,411.6,5,241960.0,5,241960.0,5,,0,75.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2543,-104.07374,20.5488,33.0,4,64.0,4,321.6,4,241960.0,5,92080.0,5,,0,60.0,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2544,-103.90109,20.41916,4.08,2,22.9,3,9.0,1,189.0,2,10.0,1,,0,,0,96.6,1,,0,96.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2545,-103.9041,20.41148,1.0,1,26.29,3,9.0,1,279.0,3,10.0,1,,0,,0,94.8,1,,0,94.1,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2546,-103.67282,20.4053,8.7,3,78.83,4,114.4,3,24196.0,5,6867.0,5,,0,,0,106.6,1,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
2547,-103.65213,20.37954,8.7,3,89.08,4,224.8,4,11199.0,5,10.0,1,,0,,0,108.1,1,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,LENTICO
2548,-105.38899,19.8806,,0,,0,28.1,2,,0,,0,10.0,1,,0,88.9,1,,0,82.6,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2549,-103.35498,20.28649,9.7,3,38.08,3,36.88,2,171.0,2,20.0,1,,0,,0,102.3,1,97.1,1,96.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2550,-103.39902,20.27906,10.4,3,35.33,3,38.2,2,1134.0,4,2.0,1,,0,,0,95.1,1,94.8,1,94.1,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2551,-103.34204,20.27767,8.5,3,26.04,3,30.1,2,4106.0,4,10.0,1,,0,,0,102.0,1,101.3,1,97.3,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2552,-103.24847,20.28698,5.88,2,26.88,3,30.3,2,2359.0,4,2.0,1,,0,,0,100.2,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2553,-103.29833,20.27583,16.5,3,33.08,3,20.15,1,2359.0,4,10.0,1,,0,,0,107.0,1,102.0,1,98.3,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2554,-102.63777,21.05071,1.0,1,39.18,3,9.0,1,135.0,2,2.0,1,,0,,0,45.0,3,,0,41.6,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2555,-103.24358,20.2722,13.4,3,42.25,4,70.0,2,17329.0,5,2.0,1,,0,,0,95.5,1,,0,92.1,1,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2556,-103.23559,20.21178,5.84,2,31.83,3,62.1,2,852.0,3,2.0,1,,0,,0,99.0,1,97.2,1,94.7,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2557,-103.18832,20.28306,15.9,3,46.0,4,31.8,2,24196.0,5,985.0,4,,0,,0,103.6,1,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
2558,-103.17236,20.28607,5.18,2,37.25,3,30.8,2,6488.0,4,2.0,1,,0,,0,99.3,1,,0,97.1,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2559,-103.13623,20.30388,1.0,1,9.0,1,32.0,2,2909.0,4,2.0,1,,0,,0,100.1,1,,0,97.3,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2560,-103.14373,20.31339,4.18,2,11.87,2,22.62,1,19863.0,5,2.0,1,,0,,0,88.3,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2561,-103.10422,20.3079,1.0,1,28.83,3,28.3,2,565.0,3,41.0,1,,0,,0,109.0,1,,0,105.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2562,-103.04676,20.31895,1.0,1,9.0,1,28.9,2,2359.0,4,2.0,1,,0,,0,116.5,2,,0,110.0,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2563,-102.95,20.3,1.0,1,28.83,3,70.1,2,17329.0,5,2.0,1,,0,,0,99.2,1,96.8,1,96.0,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2564,-102.97385,20.25137,1.0,1,22.05,3,58.0,2,676.0,3,2.0,1,,0,,0,97.7,1,95.1,1,92.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2565,-102.87219,20.25016,4.2,2,37.0,3,36.8,2,10.0,1,2.0,1,,0,,0,117.0,2,107.0,1,98.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2566,-102.97456,20.18656,1.0,1,22.9,3,56.8,2,24196.0,5,2.0,1,,0,,0,94.1,1,83.3,1,81.3,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2567,-102.7732,20.1586,1.0,1,22.46,3,34.43,2,2046.0,4,20.0,1,,0,,0,109.3,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2568,-102.72869,20.41594,1.0,1,67.0,4,339.2,4,54750.0,5,29090.0,5,,0,28.4,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,LOTICO
2569,-102.80433,20.17141,1.0,1,21.63,3,48.63,2,2046.0,4,2.0,1,,0,,0,95.1,1,,0,93.0,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2570,-102.78117,20.2198,1.0,1,22.46,3,45.5,2,1401.0,4,2.0,1,,0,,0,96.0,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2571,-102.68716,20.2295,5.46,2,19.41,2,52.3,2,24196.0,5,24196.0,5,,0,30.4,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2572,-102.57797,20.26469,6.5,3,48.25,4,102.5,3,98040.0,5,4106.0,5,,0,51.0,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2573,-102.50697,20.31396,87.75,4,132.43,4,82.1,3,241960.0,5,241960.0,5,,0,38.4,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2574,-102.5597,20.27509,1.0,1,36.08,3,153.9,4,241960.0,5,24196.0,5,,0,35.3,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2575,-102.35774,20.33742,1.0,1,61.75,4,560.2,5,72700.0,5,64880.0,5,,0,68.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2576,-102.46117,20.34437,8.7,3,58.58,4,521.8,5,11199.0,5,4106.0,5,,0,66.0,2,,0,,0,,0,1.003,2,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2577,-102.53288,20.53399,12.1,3,41.33,4,269.0,4,241960.0,5,173290.0,5,,0,92.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2578,-102.36891,20.51966,6.04,3,28.7,3,16.8,1,733.0,3,134.0,2,,0,,0,131.0,4,,0,117.4,2,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2579,-102.37051,20.52416,7.9,3,34.28,3,15.5,1,1086.0,4,216.0,2,,0,,0,136.0,4,,0,120.0,2,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,LENTICO
2580,-102.38664,20.53495,9.3,3,107.0,4,293.0,4,46110.0,5,15410.0,5,,0,89.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2581,-102.40804,20.46377,12.3,3,52.0,4,742.0,5,14830.0,5,7890.0,5,,0,30.9,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2582,-102.74208,20.36187,32.0,4,144.0,4,256.5,4,6867.0,4,3873.0,5,,0,29.5,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,LOTICO
2583,-102.7831,20.35039,75.5,4,95.75,4,311.6,4,241960.0,5,241960.0,5,,0,25.9,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,LOTICO
2584,-102.78625,20.3564,44.5,4,88.0,4,165.2,4,241960.0,5,241960.0,5,,0,27.4,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,LOTICO
2585,-102.77941,20.34696,1.0,1,78.75,4,30.0,2,241960.0,5,241960.0,5,,0,30.5,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2586,-102.78582,20.32358,14.1,3,49.68,4,110.4,3,241960.0,5,198630.0,5,,0,23.9,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,LOTICO
2587,-102.7272,20.27663,1.0,1,20.8,3,47.0,2,3076.0,4,10.0,1,,0,,0,93.8,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2588,-102.7523,20.27235,7.2,3,28.29,3,39.6,2,1025.0,4,10.0,1,,0,,0,98.6,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2589,-102.82366,20.29715,1.0,1,34.0,3,23.2,1,20.0,1,2.0,1,,0,,0,125.8,3,113.1,2,100.3,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2590,-102.92201,20.38517,1.0,1,37.18,3,31.4,2,24196.0,5,24196.0,5,,0,30.2,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2591,-102.71486,20.85392,1.0,1,20.16,3,12.93,1,4611.0,4,10.0,1,,0,,0,73.0,1,72.1,1,71.0,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2592,-102.70729,20.85118,1.0,1,18.48,2,24.4,1,539.0,3,41.0,1,,0,,0,59.0,2,,0,55.0,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2593,-103.09157,20.4001,6.3,3,46.0,4,30.2,2,24196.0,5,24196.0,5,,0,56.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2594,-102.6828,21.04903,1.0,1,32.68,3,9.0,1,86.0,1,2.0,1,,0,,0,39.9,3,37.2,3,31.0,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2595,-103.18,20.23,1.0,1,31.83,3,28.9,2,2247.0,4,2.0,1,,0,,0,95.5,1,91.6,1,90.9,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2596,-103.17791,20.18809,4.82,2,29.83,3,39.2,2,1098.0,4,2.0,1,,0,,0,96.4,1,,0,94.2,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2597,-103.03994,20.19529,1.0,1,33.75,3,173.0,4,4884.0,4,246.0,2,,0,,0,84.0,1,,0,82.1,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,LENTICO
2598,-103.12389,20.18333,1.0,1,37.08,3,85.5,3,24196.0,5,2.0,1,,0,,0,95.8,1,,0,93.4,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2599,-102.8701,20.1739,4.36,2,29.12,3,50.5,2,2481.0,4,41.0,1,,0,,0,96.5,1,,0,90.0,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2600,-103.05122,20.2063,1.0,1,21.2,3,50.1,2,2187.0,4,121.0,1,,0,,0,88.9,1,86.1,1,70.7,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2601,-103.04955,20.2748,1.0,1,9.0,1,27.13,2,743.0,3,2.0,1,,0,,0,100.2,1,,0,97.7,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2602,-102.69979,20.85045,1.0,1,19.32,2,9.0,1,1022.0,4,41.0,1,,0,,0,78.0,1,,0,74.0,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2603,-103.18211,20.16016,4.54,2,34.93,3,20.5,1,3255.0,4,2.0,1,,0,,0,96.7,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2604,-103.28883,20.21223,5.56,2,38.08,3,56.0,2,738.0,3,2.0,1,,0,,0,98.1,1,,0,94.3,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2605,-103.30051,20.20264,10.8,3,32.5,3,22.35,1,2247.0,4,2.0,1,,0,,0,106.4,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2606,-103.35093,20.23351,11.9,3,42.0,4,25.4,2,1464.0,4,2.0,1,,0,,0,100.7,1,,0,96.2,1,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2607,-103.38992,20.23835,9.22,3,33.5,3,15.05,1,586.0,3,2.0,1,,0,,0,95.9,1,,0,94.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2608,-103.63992,20.49539,5.98,2,49.58,4,102.2,3,61310.0,5,9060.0,5,,0,,0,43.7,3,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
2609,-105.39738,19.87817,,0,,0,26.3,2,,0,,0,41.0,1,,0,101.3,1,,0,99.6,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2610,-103.77848,19.91709,1.0,1,9.0,1,13.0,1,63.0,1,31.0,1,,0,,0,110.3,2,103.3,1,100.3,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2611,-103.78851,19.90832,1.0,1,9.0,1,13.13,1,135.0,2,31.0,1,,0,,0,110.0,1,95.2,1,86.3,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2612,-103.78901,19.9002,1.0,1,9.0,1,18.3,1,74.0,1,10.0,1,,0,,0,108.2,1,99.2,1,95.3,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2613,-104.02666,19.94845,1.0,1,10.18,2,9.0,1,565.0,3,10.0,1,,0,,0,123.5,3,77.9,1,66.1,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2614,-104.04719,19.92502,1.0,1,9.0,1,10.0,1,282.0,3,2.0,1,,0,,0,101.3,1,99.3,1,72.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2615,-104.05975,19.91337,1.0,1,11.87,2,9.0,1,31.0,1,2.0,1,,0,,0,103.4,1,101.9,1,77.1,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2616,-104.22824,19.76749,1.0,1,9.0,1,30.8,2,2909.0,4,238.0,2,,0,82.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2617,-104.17794,19.74191,5.22,2,33.43,3,85.5,3,24196.0,5,24196.0,5,,0,36.6,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2618,-104.2834,19.85089,1.0,1,12.42,2,21.8,1,2046.0,4,109.0,1,,0,80.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2619,-104.36854,19.97562,1.0,1,12.42,2,9.0,1,1354.0,4,135.0,2,,0,,0,95.2,1,84.2,1,73.2,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2620,-104.31423,20.0596,4.12,2,9.0,1,11.8,1,1720.0,4,134.0,2,,0,,0,133.0,4,121.0,3,106.1,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,LENTICO
2621,-104.36499,19.98527,1.0,1,9.0,1,9.0,1,41.0,1,2.0,1,,0,,0,100.1,1,98.7,1,74.2,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2622,-104.34454,19.98811,1.0,1,9.0,1,9.0,1,355.0,3,183.0,2,,0,,0,103.8,1,90.2,1,77.2,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2623,-104.30647,20.03868,1.0,1,15.73,2,9.0,1,1956.0,4,2.0,1,,0,,0,133.3,4,121.1,3,73.1,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,LENTICO
2624,-104.31958,20.03691,1.0,1,9.0,1,9.0,1,663.0,3,2.0,1,,0,,0,129.0,3,118.0,2,74.8,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2625,-103.98794,19.69955,1.0,1,26.5,3,309.0,4,24810.0,5,10390.0,5,,0,94.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2626,-104.01253,19.75356,1.0,1,43.08,4,142.4,3,241960.0,5,241960.0,5,,0,91.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2627,-103.97274,19.68972,1.0,1,27.32,3,385.67,4,34480.0,5,17820.0,5,,0,93.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2628,-103.96457,19.60717,1.0,1,48.25,4,727.0,5,129970.0,5,34480.0,5,,0,91.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2629,-103.97108,19.60031,1.0,1,9.0,1,32.9,2,5475.0,4,145.0,2,,0,97.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2630,-103.95763,19.59968,1.0,1,18.22,2,133.0,3,21430.0,5,1080.0,5,,0,87.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2631,-103.9133,19.57402,1.0,1,97.0,4,489.67,5,22470.0,5,4080.0,5,,0,90.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2632,-104.53825,19.25095,1.0,1,10.87,2,198.8,4,14500.0,5,1990.0,5,,0,71.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2633,-104.5548,19.2366,7.8,3,13.38,2,202.0,4,23590.0,5,1990.0,5,,0,91.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2634,-104.45934,19.25604,1.0,1,49.68,4,107.8,3,9600.0,4,1450.0,5,,0,65.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2635,-104.59277,19.18618,1.0,1,21.74,3,279.0,4,18720.0,5,2590.0,5,,0,63.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2636,-104.43809,19.27259,1.0,1,70.93,4,92.8,3,20460.0,5,1210.0,5,,0,74.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2637,-104.66664,19.19339,,0,,0,51.2,2,,0,,0,20.0,1,,0,98.9,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2638,-104.66586,19.18639,,0,,0,59.6667,2,,0,,0,31.0,1,,0,104.1,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2639,-104.67437,19.19125,,0,,0,105.8,3,,0,,0,10.0,1,,0,110.4,2,,0,69.5,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2640,-104.68384,19.19769,,0,,0,28.52,2,,0,,0,10.0,1,,0,102.9,1,,0,102.6,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2641,-104.69447,19.21438,,0,,0,26.32,2,,0,,0,41.0,1,,0,107.6,1,105.1,1,102.4,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2642,-104.71352,19.21918,,0,,0,24.08,1,,0,,0,2.0,1,,0,109.0,1,,0,106.3,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2643,-104.78812,19.28637,,0,,0,33.2,2,,0,,0,1789.0,5,,0,96.0,1,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
2644,-104.78896,19.2915,,0,,0,39.0,2,,0,,0,1210.0,5,,0,9.0,5,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,0.0,1.0,COSTERO
2645,-104.88951,19.35209,1.0,1,9.0,1,103.6,3,21430.0,5,630.0,3,,0,86.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2646,-104.90677,19.29858,8.2,3,9.0,1,47.2,2,24196.0,5,397.0,2,,0,63.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,COSTERO
